"Name";"id";"FieldId";"HeliostatId";"CameraId";"CalibrationTargetId";"System";"Version";"Axis1MotorPosition";"Axis2MotorPosition";"ImageOffsetX";"ImageOffsetY";"TargetOffsetE";"TargetOffsetN";"TargetOffsetU";"TrackingOffsetE";"TrackingOffsetU";"SunPosE";"SunPosN";"SunPosU";"LastScore";"GeometryData";"IsDeleted";"CreatedAt";"UpdatedAt"
"AJ.23";"18004";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"33808";"52893";"527.1776969034302";"617.6389625175025";"-0.9452203853294767";"-3.239725527862854";"127.52407938062373";"0";"0";"-0.8490752724793572";"-0.046299348349367796";"0.5262390635505211";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : -0.00683296425268054.
  ""axis2k"" : 0.9347550207707712.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.07.
  ""axis2b"" : 0.07.
  ""axis3b"" : 0.0
}";"0";"2021-06-02 15:58:55";"2021-08-11 07:54:22"
"AJ.23";"18076";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"32297";"54445";"449.77695002095646";"376.793162203081";"-0.17390512514401774";"-3.237449723614499";"129.93154265539079";"0";"0";"-0.8799115986091212";"0.017109478021144542";"0.47482927920989126";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.009256318375090722.
  ""axis2k"" : 0.9317550400903873.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.07.
  ""axis2b"" : 0.07.
  ""axis3b"" : 0.0
}";"0";"2021-06-02 16:20:33";"2021-08-11 07:54:22"
"AJ.23";"18525";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"35601";"37152";"369.265377262288";"419.58392141886657";"0.6321555081470043";"-3.235717998312354";"129.5003079023575";"0";"0";"-0.3269467862608122";"-0.4231303101874576";"0.8450245792605047";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.009391988483670741.
  ""axis2k"" : 0.9314705268492657.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.07.
  ""axis2b"" : 0.07.
  ""axis3b"" : 0.0
}";"0";"2021-06-08 12:56:44";"2021-08-11 07:54:22"
"AJ.23";"19047";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"34164";"10731";"388.36268239726576";"506.94384125671326";"0.4420728226377043";"-3.2366012293724014";"128.62681742438386";"0";"0";"0.6712836985133034";"-0.2430488480454246";"0.7002181471328007";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.009874003484057417.
  ""axis2k"" : 0.9322865709318131.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.07.
  ""axis2b"" : 0.07.
  ""axis3b"" : 0.0
}";"0";"2021-06-09 08:26:27";"2021-08-11 07:54:22"
"AJ.23";"19234";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"35366";"21633";"407.5951235849041";"413.00862005578534";"0.2485785739686048";"-3.2365839015688502";"129.56754069161715";"0";"0";"0.3148691108737042";"-0.4254525951578983";"0.8484382902079636";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.011632241942500376.
  ""axis2k"" : 0.934981365288216.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.070676599907811.
  ""axis2b"" : 0.07489999067954937.
  ""axis3b"" : 0.0
}";"0";"2021-06-09 10:13:44";"2021-08-11 07:54:22"
"AJ.23";"19816";"1";"11023";"0";"1";"HeliOS.FDM";"1.0";"35649";"9391";"445.54173985366475";"448.9498274047018";"-0.12450008843106541";"-3.2365161498351513";"122.377465862269";"0";"0";"0.6887625070388863";"-0.22678031653752595";"0.6886050369614267";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.011933037614998303.
  ""axis2k"" : 0.9352554985838093.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.07082070844672432.
  ""axis2b"" : 0.07491925374417796.
  ""axis3b"" : 0.0
}";"0";"2021-06-10 08:20:02";"2021-08-11 07:54:22"
"AJ.23";"20451";"1";"11023";"0";"1";"HeliOS.FDM";"1.0";"36797";"38062";"394.5715174826791";"333.81974473054083";"0.3855522796873875";"-3.2366490267579877";"123.52718448380791";"0";"0";"-0.38047893795360127";"-0.4032910424487734";"0.8322211922645815";"0";"{
  ""alpha"" : 1.5629846930464328.
  ""beta"" : 1.5707963267948966.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.012469978841075506.
  ""axis2k"" : 0.9352465256996417.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.0711078870019486.
  ""axis2b"" : 0.07501836931242076.
  ""axis3b"" : 0.0
}";"0";"2021-06-10 13:11:42";"2021-08-11 07:54:22"
"AJ.23";"23763";"1";"11023";"0";"1";"HeliOS.FDM";"1.0";"36172";"15412";"419.543026870413";"394.76477542088975";"0.1356549760359157";"-3.236593173208528";"122.91854317827801";"0";"0";"0.5104726061729288";"-0.3421084555261279";"0.7889103390148625";"0";"{
  ""alpha"" : 1.5260914053887529.
  ""beta"" : 1.5380213438538417.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.015861849282970287.
  ""axis2k"" : 0.984902182135261.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.05334498303160806.
  ""axis2b"" : 0.0763731018575167.
  ""axis3b"" : 0.0
}";"0";"2021-06-16 09:20:02";"2021-08-11 07:54:22"
"AJ.23";"24722";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"33245";"9393";"401.954113095414";"365.16489581526554";"0.3044679997966984";"-3.2362277888858944";"130.04610323583182";"0";"0";"0.7106198396439896";"-0.20039193521115822";"0.6744349603977227";"0";"{
  ""alpha"" : 1.5463620501994735.
  ""beta"" : 1.5620199344614558.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018547524212698067.
  ""axis2k"" : 0.9536108157089269.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040957174131804316.
  ""axis2b"" : 0.07652772249582158.
  ""axis3b"" : 0.0
}";"0";"2021-06-17 08:12:23";"2021-08-11 07:54:22"
"AJ.23";"25640";"1";"11023";"0";"7";"HeliOS.FDM";"1.0";"35691";"47473";"416.0604052113466";"393.86674860326445";"0.17046474169004178";"-3.2365718635746146";"122.92742613160888";"0";"0";"-0.7177236241945815";"-0.19392008323745133";"0.668780831506238";"0";"{
  ""alpha"" : 1.559140222571803.
  ""beta"" : 1.5767927217064377.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018404386831246646.
  ""axis2k"" : 0.9340337979100222.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040938956026319126.
  ""axis2b"" : 0.07643735624788967.
  ""axis3b"" : 0.0
}";"0";"2021-06-25 15:02:59";"2021-08-11 07:54:22"
"AJ.23";"25825";"1";"11023";"0";"7";"HeliOS.FDM";"1.0";"34511";"52024";"418.13931386458916";"387.13539818818583";"0.14972753317785464";"-3.236616184417789";"122.99478638662751";"0";"0";"-0.8363360538908383";"-0.04330311112332348";"0.5465042044937457";"0";"{
  ""alpha"" : 1.55924278552698.
  ""beta"" : 1.5767070454342913.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018514497625613493.
  ""axis2k"" : 0.9340409799355797.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040967208524223316.
  ""axis2b"" : 0.07629484578202679.
  ""axis3b"" : 0.0
}";"0";"2021-06-25 15:59:56";"2021-08-11 07:54:22"
"AJ.23";"26665";"1";"11023";"0";"4";"HeliOS.FDM";"1.0";"34884";"18610";"411.4395499962018";"384.27807941999697";"0.20977936415221893";"-3.23654688693527";"129.8551942104644";"0";"0";"0.4284196638250908";"-0.38261727865774137";"0.8185722996293856";"0";"{
  ""alpha"" : 1.5577223653526624.
  ""beta"" : 1.5748479291555262.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018562109306027412.
  ""axis2k"" : 0.936437877589843.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04089804202919601.
  ""axis2b"" : 0.07620028813204816.
  ""axis3b"" : 0.0
}";"0";"2021-06-29 09:46:48";"2021-08-11 07:54:22"
"AJ.23";"27370";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"34264";"13763";"409.7358577200775";"381.5759944534601";"0.2267946797118941";"-3.23649350061195";"129.8821700610773";"0";"0";"0.5892568237223391";"-0.2999050595921103";"0.750222201036275";"0";"{
  ""alpha"" : 1.5580951029375902.
  ""beta"" : 1.5753217666510522.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01826393922065397.
  ""axis2k"" : 0.9359076523839488.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04204088856043509.
  ""axis2b"" : 0.07630445452015569.
  ""axis3b"" : 0.0
}";"0";"2021-06-30 08:58:41";"2021-08-11 07:54:22"
"AJ.23";"27414";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"33887";"11237";"389.92467225681696";"395.0890328801859";"0.425174472711327";"-3.236079184703901";"129.74619932357993";"0";"0";"0.6621073908796232";"-0.24968476627801284";"0.7065913390576423";"0";"{
  ""alpha"" : 1.5581096227313982.
  ""beta"" : 1.5753382730247358.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018401581985186478.
  ""axis2k"" : 0.9359105357055102.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.041532651173974186.
  ""axis2b"" : 0.07634586129341539.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 08:34:28";"2021-08-11 07:54:22"
"AJ.23";"27418";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"34236";"13181";"391.22638172757166";"388.1879100185843";"0.412071505144026";"-3.236076349506977";"129.8153074439843";"0";"0";"0.6063124775497246";"-0.29096509403390186";"0.740084112531378";"0";"{
  ""alpha"" : 1.5580290980542617.
  ""beta"" : 1.575427572682965.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018395688075980098.
  ""axis2k"" : 0.9359421963810904.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04151280736901427.
  ""axis2b"" : 0.0764129594439456.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 08:53:41";"2021-08-11 07:54:22"
"AJ.23";"27430";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"34523";"15031";"375.2192673209864";"375.6042245668537";"0.5720928808825649";"-3.2356229945094226";"129.94062784249786";"0";"0";"0.5482619385283567";"-0.3273288887496725";"0.7695873214593865";"0";"{
  ""alpha"" : 1.5573488607497517.
  ""beta"" : 1.5746881367990933.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01899515145321001.
  ""axis2k"" : 0.9369858455153426.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.03922553262746609.
  ""axis2b"" : 0.07650272518284011.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 09:12:16";"2021-08-11 07:54:22"
"AJ.23";"27442";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"34636";"15802";"413.4020682423113";"389.075659106823";"0.19019885463958947";"-3.2366154992514704";"129.80725816232044";"0";"0";"0.5250479949614011";"-0.3402729903899311";"0.7800890301741887";"0";"{
  ""alpha"" : 1.5574035421904235.
  ""beta"" : 1.5746656593505959.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018968672626284072.
  ""axis2k"" : 0.937004004133786.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.03922324953567939.
  ""axis2b"" : 0.07653970998882619.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 09:19:23";"2021-08-11 07:54:22"
"AJ.23";"27618";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35517";"36549";"415.39123212756346";"382.4216425683774";"0.17021818927583054";"-3.236634589931193";"129.87392065815843";"0";"0";"-0.2960947515474002";"-0.43014268672328054";"0.8528218847828433";"0";"{
  ""alpha"" : 1.5573862083714578.
  ""beta"" : 1.5746927065328118.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018982918787503026.
  ""axis2k"" : 0.9370144992313281.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.03923015274826614.
  ""axis2b"" : 0.0765697445548768.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 12:53:38";"2021-08-11 07:54:22"
"AJ.23";"27632";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35489";"37123";"412.0627577284476";"386.2734427775904";"0.20356694120919952";"-3.2365708114584613";"129.83524985945445";"0";"0";"-0.3199942460693212";"-0.42355798532501693";"0.8474681796680861";"0";"{
  ""alpha"" : 1.5572794689212868.
  ""beta"" : 1.5745799251611714.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018803633323236098.
  ""axis2k"" : 0.9371766949171704.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.03994198904531527.
  ""axis2b"" : 0.07656683628173791.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 12:59:57";"2021-08-11 07:54:22"
"AJ.23";"27642";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35467";"37496";"415.2591898223035";"383.8611465694318";"0.1715561870094675";"-3.2366376362922127";"129.85951037165594";"0";"0";"-0.33526572003735605";"-0.41904550297201626";"0.8437995990795226";"0";"{
  ""alpha"" : 1.5572916343669776.
  ""beta"" : 1.5745711928821067.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018817984544128575.
  ""axis2k"" : 0.937186650232339.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.039946091758785385.
  ""axis2b"" : 0.07655151086231521.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:04:01";"2021-08-11 07:54:22"
"AJ.23";"27652";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35444";"37862";"413.9192991526323";"384.26085336248923";"0.18496744821328032";"-3.2366069025762427";"129.85545998764573";"0";"0";"-0.35029687627962186";"-0.41436625252152076";"0.8399956590602183";"0";"{
  ""alpha"" : 1.5572937769821773.
  ""beta"" : 1.5745713153167797.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018822557062852577.
  ""axis2k"" : 0.9371888371105505.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.039947546308524096.
  ""axis2b"" : 0.07655140146338427.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:08:03";"2021-08-11 07:54:22"
"AJ.23";"27662";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35422";"38225";"413.4506225856633";"383.9046543297384";"0.1896527494962168";"-3.236593982247357";"129.85900686304328";"0";"0";"-0.36509722046590976";"-0.40952343323842083";"0.836058955598637";"0";"{
  ""alpha"" : 1.557105588269902.
  ""beta"" : 1.5743405157428731.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018739133731122938.
  ""axis2k"" : 0.937490866028741.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04028635636417916.
  ""axis2b"" : 0.07654226439067924.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:12:03";"2021-08-11 07:54:22"
"AJ.23";"27672";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35396";"38590";"413.96653890243493";"384.3035316883922";"0.1844952775796589";"-3.236608234055927";"129.85503467945767";"0";"0";"-0.3799676676221363";"-0.4044171237864365";"0.8319082651050534";"0";"{
  ""alpha"" : 1.5568982246075669.
  ""beta"" : 1.574138319724521.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01868335697955076.
  ""axis2k"" : 0.9377855207583761.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04046786948874945.
  ""axis2b"" : 0.07652788998779754.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:16:06";"2021-08-11 07:54:22"
"AJ.23";"27682";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35369";"38954";"414.9397041615991";"383.4585601252546";"0.1747481768798707";"-3.2366281393520038";"129.86352707407363";"0";"0";"-0.39459056909376994";"-0.39915514337948355";"0.8276312308606767";"0";"{
  ""alpha"" : 1.5569166826497198.
  ""beta"" : 1.574122532755055.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018696998303048402.
  ""axis2k"" : 0.937786528945531.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040471390423618366.
  ""axis2b"" : 0.07653102106791128.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:20:07";"2021-08-11 07:54:22"
"AJ.23";"27692";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35340";"39323";"416.7012806828106";"383.37952177243363";"0.15712136525697273";"-3.236670521971444";"129.86438437909698";"0";"0";"-0.40945882325310756";"-0.3935540722560297";"0.8230787716074789";"0";"{
  ""alpha"" : 1.556763360294495.
  ""beta"" : 1.5739453191861592.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018680021408510272.
  ""axis2k"" : 0.9380229042605531.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.0405399472824298.
  ""axis2b"" : 0.07652434431020418.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:24:14";"2021-08-11 07:54:22"
"AJ.23";"27702";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35310";"39691";"417.3687128134871";"384.29729210442";"0.15045395215840152";"-3.236690649025257";"129.85522525406375";"0";"0";"-0.42414712944602695";"-0.38776595363976946";"0.8183744728304614";"0";"{
  ""alpha"" : 1.5567684693800024.
  ""beta"" : 1.5739395465679618.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018687786442372418.
  ""axis2k"" : 0.9380222737777486.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040541969279086196.
  ""axis2b"" : 0.07652716736117492.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:28:20";"2021-08-11 07:54:22"
"AJ.23";"27723";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35254";"40323";"419.81644787824945";"383.7884939508718";"0.12595659079803417";"-3.2367478100579588";"129.8604090716354";"0";"0";"-0.4492356126837497";"-0.37727333262851426";"0.8098470206057626";"0";"{
  ""alpha"" : 1.555898789084611.
  ""beta"" : 1.5729029554999172.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018522578305360315.
  ""axis2k"" : 0.9393754132935809.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04119094177739293.
  ""axis2b"" : 0.07652655378509396.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:35:26";"2021-08-11 07:54:22"
"AJ.23";"27744";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35215";"40713";"417.367913503473";"386.99540128851584";"0.1504935351055873";"-3.236702208857892";"129.82822483626856";"0";"0";"-0.46433666664486606";"-0.37057532427777057";"0.8044037475332644";"0";"{
  ""alpha"" : 1.55590535021123.
  ""beta"" : 1.5728953400717653.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01853353355366663.
  ""axis2k"" : 0.9393734288346647.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04119217971288727.
  ""axis2b"" : 0.07654332945056502.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:39:46";"2021-08-11 07:54:22"
"AJ.23";"27773";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35166";"41212";"420.12546003343624";"383.6870688523842";"0.12286350419778905";"-3.2367548735351086";"129.86143568948137";"0";"0";"-0.4839019473423641";"-0.36145132690015963";"0.796989236840989";"0";"{
  ""alpha"" : 1.5559182497886965.
  ""beta"" : 1.5728857070822364.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01854570731373091.
  ""axis2k"" : 0.9393747339332643.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.0411950898590193.
  ""axis2b"" : 0.0765383655668649.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:45:28";"2021-08-11 07:54:22"
"AJ.23";"27800";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35115";"41673";"419.63377157568056";"383.8037385174242";"0.1277845816034965";"-3.236743445705171";"129.8602496359284";"0";"0";"-0.5015324496193767";"-0.3527808747696337";"0.7899435779696923";"0";"{
  ""alpha"" : 1.5559237842045404.
  ""beta"" : 1.572878329115743.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018551937254818726.
  ""axis2k"" : 0.9393733579018113.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04119603972595045.
  ""axis2b"" : 0.07654493895313103.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:50:39";"2021-08-11 07:54:22"
"AJ.23";"27827";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"35062";"42138";"418.44004354903575";"383.7764846360762";"0.13972839643277002";"-3.2367143883364866";"129.8604774066089";"0";"0";"-0.5194137483654135";"-0.3435326569177971";"0.7824287006750136";"0";"{
  ""alpha"" : 1.5559289051345662.
  ""beta"" : 1.5728736646498886.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018561897392693545.
  ""axis2k"" : 0.9393734853578531.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04119828075688562.
  ""axis2b"" : 0.07654906291352478.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 13:56:00";"2021-08-11 07:54:22"
"AJ.23";"27871";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"34946";"43073";"418.3038457199592";"386.9085068549586";"0.14112785750070778";"-3.236724455822913";"129.82912963286645";"0";"0";"-0.5543542382041243";"-0.32405520639945334";"0.7666026361750478";"0";"{
  ""alpha"" : 1.5558357234405127.
  ""beta"" : 1.5727483524997488.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018646406998375616.
  ""axis2k"" : 0.9395289147950157.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04087303321678719.
  ""axis2b"" : 0.07655875999271988.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 14:06:43";"2021-08-11 07:54:22"
"AJ.23";"27945";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"33320";"50622";"418.4594023823459";"385.9511492402212";"0.13956018359172545";"-3.2367241323548157";"129.83871591920877";"0";"0";"-0.7964357870161122";"-0.11190640808011411";"0.5942785483177337";"0";"{
  ""alpha"" : 1.5558449270635484.
  ""beta"" : 1.5727421457690696.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018661135422611542.
  ""axis2k"" : 0.9395304106619464.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040876777348781285.
  ""axis2b"" : 0.07655869606652606.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 15:38:17";"2021-08-11 07:54:22"
"AJ.23";"27953";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"32958";"51653";"418.49254876593466";"385.18541204287163";"0.13921955570928435";"-3.2367216690745444";"129.84638002198886";"0";"0";"-0.8219394097292845";"-0.07532358731831543";"0.5645723726214167";"0";"{
  ""alpha"" : 1.5558023360214905.
  ""beta"" : 1.5726786385937612.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01877901851322507.
  ""axis2k"" : 0.9396079748590995.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04040622749362518.
  ""axis2b"" : 0.07658358255087844.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 15:51:37";"2021-08-11 07:54:22"
"AJ.23";"27962";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"32844";"51958";"418.85754799012074";"386.0533121044497";"0.1355776497971588";"-3.2367341989024547";"129.83770854888394";"0";"0";"-0.8290430865770891";"-0.06414258504424673";"0.5554937347824679";"0";"{
  ""alpha"" : 1.5558786069294186.
  ""beta"" : 1.5727716295977268.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.01879547454429847.
  ""axis2k"" : 0.9394878969473048.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.040344458040610966.
  ""axis2b"" : 0.07659273912101948.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 15:55:37";"2021-08-11 07:54:22"
"AJ.23";"27972";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"32720";"52265";"415.57981974722657";"392.4299387420264";"0.16844816952616892";"-3.2366825583039107";"129.77377336322445";"0";"0";"-0.8360050143375852";"-0.05268043985472396";"0.5461871357503094";"0";"{
  ""alpha"" : 1.5561460215144096.
  ""beta"" : 1.5730724648095324.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.018856160059949667.
  ""axis2k"" : 0.939091417050307.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.04009213906881538.
  ""axis2b"" : 0.07662348076317195.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 15:59:41";"2021-08-11 07:54:22"
"AJ.23";"27978";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"32592";"52573";"420.2840993688818";"384.95523114285896";"0.12129109071524478";"-3.236764071974931";"129.84875094435415";"0";"0";"-0.8427301181503023";"-0.041077758908543496";"0.5367667702880173";"0";"{
  ""alpha"" : 1.5563099527526336.
  ""beta"" : 1.5732326082965937.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.019227869148683435.
  ""axis2k"" : 0.9388571336897333.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.038667756073976135.
  ""axis2b"" : 0.07658631992399847.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 16:03:47";"2021-08-11 07:54:22"
"AJ.23";"27991";"1";"11023";"0";"5";"HeliOS.FDM";"1.0";"32330";"53167";"419.26486685580903";"384.7847578672079";"0.13148725395585228";"-3.2367386664333972";"129.85041851705313";"0";"0";"-0.8551309829668065";"-0.018081140814385374";"0.5180965878261252";"0";"{
  ""alpha"" : 1.5565020970606385.
  ""beta"" : 1.5734695707927238.
  ""gamma"" : 0.0.
  ""delta"" : 0.0.
  ""axis1k"" : 0.019153032975188194.
  ""axis2k"" : 0.9385553593613201.
  ""axis3k"" : 0.0.
  ""axis1b"" : 0.038958443884657044.
  ""axis2b"" : 0.07660906890409075.
  ""axis3b"" : 0.0
}";"0";"2021-07-02 16:11:46";"2021-08-11 07:54:22"
